apparent,
1817.02656, 
1817.02656, 
1799.7004800000002, 
1798.5945599999998, 
1798.22592, 
1797.12, 
1799.7004800000002, 
1812.2342400000002, 
1815.9206399999998, 
1810.7596800000001, 
1814.4460799999997, 
1809.2851199999998, 
1812.2342400000002, 
1807.07328, 
1806.70464, 
1811.1283199999998, 
1812.60288, 
1813.3401600000002, 
1813.3401600000002, 
1814.0774399999998, 
1815.18336, 
1817.76384, 
1815.9206399999998, 
1820.3443199999997, 
1812.97152, 
1540.5465599999998, 
917.1763199999999, 
495.45216, 
260.62847999999997, 
137.13407999999998, 
71.51616, 
37.96992, 
20.275199999999998, 
11.059199999999999, 
6.26688, 
4.05504, 
2.5804799999999997, 
2.5804799999999997, 
1.4745599999999999, 
1.8431999999999997, 
1.8431999999999997, 
2.21184, 
1.4745599999999999, 
2.21184, 
1.4745599999999999, 
1.8431999999999997, 
1.4745599999999999, 
1.8431999999999997, 
1.4745599999999999, 
1.8431999999999997, 
