apparent,
793.31328, 
793.31328, 
792.20736, 
792.5759999999999, 
792.5759999999999, 
792.20736, 
792.5759999999999, 
794.78784, 
801.7919999999999, 
799.9487999999999, 
801.42336, 
799.9487999999999, 
801.05472, 
799.2115199999998, 
801.42336, 
799.2115199999998, 
801.42336, 
799.58016, 
801.05472, 
799.58016, 
801.42336, 
799.58016, 
801.42336, 
799.58016, 
801.7919999999999, 
799.58016, 
802.52928, 
800.31744, 
802.16064, 
800.31744, 
796.2624, 
605.67552, 
345.41567999999995, 
183.58272, 
96.95232, 
50.503679999999996, 
26.17344, 
13.63968, 
7.00416, 
3.6863999999999995, 
1.4745599999999999, 
0.36863999999999997, 
0.7372799999999999, 
1.10592, 
0.7372799999999999, 
0.7372799999999999, 
0.7372799999999999, 
0.36863999999999997, 
0.36863999999999997, 
0.7372799999999999, 
