apparent,
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.7372799999999999, 
1.10592, 
1.10592, 
1.10592, 
0.36863999999999997, 
0.7372799999999999, 
0.7372799999999999, 
0.7372799999999999, 
0.36863999999999997, 
0.7372799999999999, 
0.36863999999999997, 
0.36863999999999997, 
1.10592, 
0.7372799999999999, 
0.0, 
0.0, 
0.36863999999999997, 
185.05728, 
615.6288, 
747.97056, 
786.30912, 
794.4192, 
799.58016, 
798.8428799999999, 
801.42336, 
800.31744, 
801.7919999999999, 
800.31744, 
802.16064, 
800.31744, 
802.16064, 
800.31744, 
802.52928, 
800.6860800000001, 
802.89792, 
801.05472, 
802.89792, 
801.05472, 
802.16064, 
800.31744, 
802.52928, 
800.31744, 
