time; Fan; Charger; Hair dryer; Lamp; Toaster; Vacuum; Water kettle; 
1636626849.9310002; 0; 0; 0; 0; 0; 0; 0; 
1636626850.9570222; 0; 0; 0; 0; 0; 0; 0; 
1636626851.9882438; 0; 0; 0; 0; 0; 0; 0; 
1636626853.0200527; 0; 0; 0; 0; 0; 0; 0; 
1636626854.0515957; 0; 0; 0; 0; 0; 0; 0; 
1636626855.08248; 0; 0; 0; 0; 0; 0; 0; 
