1632044284.3907177; 1.4745599999999999; 
1632044284.4931812; 0.36863999999999997; 
1632044284.594874; 0.0; 
1632044284.6964118; 0.7372799999999999; 
1632044284.7988095; 0.0; 
1632044284.9007945; 0.0; 
1632044285.0023284; 0.0; 
1632044285.104285; 0.0; 
1632044285.2062366; 0.0; 
1632044285.3081837; 0.0; 
1632044285.4101162; 0.0; 
1632044285.5120535; 0.0; 
1632044285.6139667; 0.0; 
1632044285.7158911; 0.0; 
1632044285.8178234; 0.0; 
1632044285.9193423; 0.0; 
1632044286.0213013; 0.0; 
1632044286.1235058; 0.36863999999999997; 
1632044286.2250514; 0.0; 
1632044286.327043; 0.0; 
1632044286.428568; 0.0; 
1632044286.530192; 0.0; 
1632044286.6312702; 0.0; 
1632044286.7323828; 0.0; 
1632044286.8338022; 0.36863999999999997; 
1632044286.9349017; 0.0; 
1632044287.0360198; 0.0; 
1632044287.1371162; 0.0; 
1632044287.2382195; 0.0; 
1632044287.3401854; 0.0; 
1632044287.4417174; 0.0; 
1632044287.5436685; 0.0; 
1632044287.6456225; 0.0; 
1632044287.747519; 0.0; 
1632044287.8494573; 0.0; 
1632044287.9514494; 0.0; 
1632044288.0534484; 0.0; 
1632044288.1545553; 0.0; 
1632044288.2557683; 0.0; 
1632044288.3568733; 0.0; 
1632044288.4580042; 0.0; 
1632044288.5590918; 0.0; 
1632044288.660181; 0.0; 
1632044288.7612882; 0.0; 
1632044288.8632224; 0.0; 
1632044288.965159; 0.0; 
1632044289.067109; 0.0; 
1632044289.1690524; 0.0; 
1632044289.270995; 0.0; 
1632044289.3729293; 0.0; 
1632044289.4744532; 0.0; 
1632044289.5764015; 0.0; 
1632044289.6783504; 0.0; 
1632044289.7802944; 0.0; 
1632044289.88223; 0.0; 
1632044289.9841695; 0.0; 
1632044290.0861087; 0.0; 
1632044290.1880677; 0.0; 
1632044290.2899957; 0.0; 
1632044290.391937; 0.0; 
1632044290.4938831; 0.0; 
1632044290.595816; 0.0; 
1632044290.6977086; 0.0; 
1632044290.7996511; 0.0; 
1632044290.9016004; 0.0; 
1632044291.0035412; 0.0; 
1632044291.1054797; 0.0; 
1632044291.2074323; 0.0; 
1632044291.309388; 0.0; 
1632044291.4113421; 0.36863999999999997; 
1632044291.513305; 0.0; 
1632044291.6152554; 0.0; 
1632044291.7172065; 0.0; 
1632044291.8191457; 0.0; 
1632044291.9210875; 0.0; 
1632044292.0230277; 0.0; 
1632044292.124969; 0.0; 
1632044292.2269597; 0.0; 
1632044292.3288903; 0.0; 
1632044292.4307873; 0.0; 
1632044292.532723; 0.0; 
1632044292.6346633; 0.0; 
1632044292.736684; 0.0; 
1632044292.8386214; 0.0; 
1632044292.9405606; 0.0; 
1632044293.042499; 0.0; 
1632044293.1444376; 0.0; 
1632044293.2463765; 0.0; 
1632044293.348321; 0.36863999999999997; 
1632044293.4502754; 0.0; 
1632044293.5522215; 0.0; 
1632044293.654161; 0.36863999999999997; 
1632044293.7561202; 0.0; 
1632044293.8580728; 0.0; 
1632044293.960012; 0.0; 
1632044294.061956; 0.0; 
1632044294.163871; 0.0; 
1632044294.2658076; 0.0; 
1632044294.3677552; 0.0; 
1632044294.4696946; 0.0; 
1632044294.5716302; 0.0; 
1632044294.6735742; 0.0; 
1632044294.7755125; 0.0; 
1632044294.8774557; 0.0; 
1632044294.979393; 0.0; 
1632044295.0813084; 0.0; 
1632044295.1832519; 0.0; 
1632044295.2851846; 0.36863999999999997; 
1632044295.3871427; 0.0; 
1632044295.4890826; 0.0; 
1632044295.5910242; 0.0; 
1632044295.6929584; 0.0; 
1632044295.7948868; 0.0; 
1632044295.896877; 0.0; 
1632044295.9988077; 0.0; 
1632044296.1007533; 0.0; 
1632044296.2026885; 0.0; 
1632044296.304623; 0.0; 
1632044296.4066021; 0.0; 
1632044296.508541; 0.0; 
1632044296.6104808; 0.0; 
1632044296.7124128; 0.0; 
1632044296.814288; 0.0; 
1632044296.916226; 0.36863999999999997; 
1632044297.018188; 0.0; 
1632044297.1201272; 0.0; 
1632044297.2220585; 0.0; 
1632044297.3239884; 0.0; 
1632044297.4259176; 0.0; 
1632044297.5278587; 0.0; 
1632044297.6297987; 0.0; 
1632044297.7317355; 0.0; 
1632044297.833675; 0.0; 
1632044297.93561; 0.0; 
1632044298.0375414; 0.0; 
1632044298.139474; 0.0; 
1632044298.2414038; 0.0; 
1632044298.3433323; 0.0; 
1632044298.4452717; 0.0; 
1632044298.5471885; 0.0; 
1632044298.6491213; 0.0; 
1632044298.7510865; 0.0; 
1632044298.8530266; 0.0; 
1632044298.9549642; 0.0; 
1632044299.0569408; 0.36863999999999997; 
1632044299.1588895; 0.0; 
1632044299.2608263; 0.0; 
1632044299.3627656; 0.0; 
1632044299.4646893; 0.0; 
1632044299.5666716; 0.0; 
1632044299.6686163; 0.0; 
1632044299.7705567; 0.0; 
1632044299.8724864; 0.0; 
1632044299.9744253; 0.0; 
1632044300.0764177; 0.0; 
1632044300.1783628; 0.0; 
1632044300.2802982; 0.0; 
1632044300.382226; 0.0; 
1632044300.4841552; 0.0; 
1632044300.5860877; 0.0; 
1632044300.6880274; 0.0; 
1632044300.789958; 0.0; 
1632044300.891886; 0.0; 
1632044300.9938147; 0.0; 
1632044301.0957456; 0.0; 
1632044301.197647; 0.0; 
1632044301.299584; 0.36863999999999997; 
1632044301.4015412; 0.0; 
1632044301.5034792; 0.0; 
1632044301.6054146; 0.0; 
1632044301.7073445; 0.36863999999999997; 
1632044301.8092973; 0.0; 
1632044301.911232; 0.0; 
1632044302.0131652; 0.0; 
1632044302.115099; 0.0; 
1632044302.2170482; 0.0; 
1632044302.318983; 0.0; 
1632044302.4209192; 0.0; 
1632044302.5228605; 0.0; 
1632044302.6247997; 0.0; 
1632044302.7267714; 0.36863999999999997; 
1632044302.82879; 0.0; 
1632044302.9307053; 0.0; 
1632044303.0326476; 0.0; 
1632044303.1345847; 0.0; 
1632044303.2365713; 0.0; 
1632044303.338517; 0.0; 
1632044303.4404783; 0.0; 
1632044303.5424094; 0.0; 
1632044303.6443431; 0.0; 
1632044303.7462773; 0.0; 
1632044303.8482509; 0.0; 
1632044303.9501765; 0.0; 
1632044304.0521; 0.0; 
1632044304.1540244; 0.0; 
1632044304.255959; 0.0; 
1632044304.357903; 0.36863999999999997; 
1632044304.4598505; 0.0; 
1632044304.5617955; 0.0; 
1632044304.6636715; 0.0; 
1632044304.7655559; 0.0; 
1632044304.867453; 0.0; 
1632044304.9693584; 0.0; 
1632044305.071243; 0.0; 
1632044305.173137; 0.0; 
1632044305.2750158; 0.0; 
1632044305.376992; 0.0; 
1632044305.4789305; 0.0; 
1632044305.580811; 0.0; 
1632044305.6827457; 0.0; 
1632044305.7846751; 0.0; 
1632044305.8868005; 0.0; 
1632044305.9887664; 0.0; 
1632044306.090741; 0.0; 
1632044306.1926942; 0.36863999999999997; 
1632044306.294653; 0.0; 
1632044306.3966613; 0.0; 
1632044306.4986007; 0.0; 
1632044306.600532; 0.0; 
1632044306.702468; 0.0; 
1632044306.804397; 0.0; 
1632044306.906388; 0.0; 
1632044307.008308; 0.0; 
1632044307.1102219; 0.0; 
1632044307.2121475; 0.0; 
1632044307.3140182; 0.0; 
1632044307.4159646; 0.0; 
1632044307.5178978; 0.0; 
1632044307.6198113; 0.36863999999999997; 
1632044307.7217393; 0.0; 
1632044307.8236716; 0.0; 
1632044307.9255764; 0.0; 
1632044308.0274894; 0.0; 
1632044308.1293905; 0.0; 
1632044308.231275; 0.0; 
1632044308.3331618; 0.0; 
1632044308.4350393; 0.0; 
1632044308.5369897; 0.0; 
1632044308.6389139; 0.36863999999999997; 
1632044308.7408638; 0.0; 
1632044308.842792; 0.36863999999999997; 
1632044308.944745; 0.0; 
1632044309.046713; 0.0; 
1632044309.1486447; 0.0; 
1632044309.2505767; 0.0; 
1632044309.3525088; 0.0; 
1632044309.4544423; 0.0; 
1632044309.5564017; 0.0; 
1632044309.6583376; 0.0; 
1632044309.7602775; 0.36863999999999997; 
1632044309.8622282; 0.0; 
1632044309.9641085; 0.0; 
1632044310.066044; 0.0; 
1632044310.1679907; 0.0; 
1632044310.2699475; 0.0; 
1632044310.37232; 0.0; 
1632044310.4742653; 0.0; 
1632044310.576211; 0.0; 
1632044310.6781554; 0.0; 
1632044310.780093; 0.0; 
1632044310.8820252; 0.0; 
1632044310.9839683; 0.0; 
1632044311.0859134; 0.0; 
1632044311.1879172; 0.0; 
1632044311.289855; 0.0; 
1632044311.391798; 0.0; 
1632044311.4937363; 0.0; 
1632044311.5956764; 0.0; 
1632044311.6975865; 0.36863999999999997; 
1632044311.7995384; 0.0; 
1632044311.901472; 0.0; 
1632044312.0034225; 0.0; 
1632044312.1053584; 0.0; 
1632044312.2073114; 0.0; 
1632044312.3092513; 0.0; 
1632044312.411187; 0.0; 
1632044312.5131207; 0.0; 
1632044312.6150513; 0.0; 
1632044312.7170312; 0.0; 
1632044312.8189878; 0.0; 
1632044312.92093; 0.0; 
1632044313.0228693; 0.0; 
1632044313.1248095; 0.0; 
1632044313.2268093; 0.0; 
1632044313.328762; 0.0; 
1632044313.4306426; 0.0; 
1632044313.5325754; 0.0; 
1632044313.6345026; 0.0; 
1632044313.7364063; 0.0; 
1632044313.8383117; 0.0; 
1632044313.9402509; 0.0; 
1632044314.0421906; 0.0; 
1632044314.1441302; 0.0; 
1632044314.2460635; 0.36863999999999997; 
