apparent,
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
1.10592, 
1.4745599999999999, 
1.10592, 
1.10592, 
1.10592, 
2.9491199999999997, 
2.21184, 
1.4745599999999999, 
1.10592, 
3.31776, 
881.0496, 
1582.20288, 
1768.36608, 
1819.97568, 
1834.3526399999998, 
1838.4076799999998, 
1843.56864, 
1840.9881599999999, 
1845.4118399999998, 
1840.6195199999997, 
1845.0432, 
1841.7254400000002, 
1846.8863999999999, 
1839.5135999999998, 
1840.25088, 
1840.6195199999997, 
1842.46272, 
1845.4118399999998, 
1841.7254400000002, 
1882.27584, 
1846.51776, 
1841.3568, 
1845.0432, 
1840.6195199999997, 
1844.3059199999998, 
1840.9881599999999, 
1846.14912, 
1840.6195199999997, 
1844.67456, 
1840.9881599999999, 
1844.67456, 
1840.6195199999997, 
