apparent,
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.7372799999999999, 
1.8431999999999997, 
1.4745599999999999, 
2.5804799999999997, 
2.5804799999999997, 
1.10592, 
0.7372799999999999, 
0.0, 
1.8431999999999997, 
0.7372799999999999, 
1.10592, 
33.1776, 
639.95904, 
1317.1507199999999, 
1655.1936, 
1780.16256, 
1829.1916800000001, 
1833.61536, 
1842.46272, 
1839.5135999999998, 
1844.3059199999998, 
1838.0390399999999, 
1839.5135999999998, 
1845.4118399999998, 
1840.25088, 
1845.0432, 
1840.6195199999997, 
1844.67456, 
1840.9881599999999, 
1845.4118399999998, 
1840.9881599999999, 
1844.67456, 
1840.6195199999997, 
1845.4118399999998, 
1839.5135999999998, 
1844.3059199999998, 
1839.88224, 
1844.3059199999998, 
1840.6195199999997, 
1844.3059199999998, 
1839.88224, 
1843.9372799999996, 
1840.25088, 
