apparent,
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.0, 
0.36863999999999997, 
1.4745599999999999, 
0.7372799999999999, 
0.36863999999999997, 
0.7372799999999999, 
0.7372799999999999, 
1.10592, 
464.48639999999995, 
1433.6409600000002, 
1732.23936, 
1810.7596800000001, 
1829.1916800000001, 
1839.5135999999998, 
1837.6704, 
1844.3059199999998, 
1844.3059199999998, 
1842.46272, 
1838.77632, 
1845.0432, 
1843.56864, 
1839.5135999999998, 
1843.9372799999996, 
1839.5135999999998, 
1843.9372799999996, 
1840.25088, 
1919.50848, 
1839.88224, 
1843.2, 
1840.25088, 
1843.56864, 
1840.25088, 
1843.9372799999996, 
1840.25088, 
1842.8313600000001, 
1839.5135999999998, 
1843.9372799999996, 
1838.77632, 
1843.2, 
1839.1449599999999, 
1843.56864, 
1839.1449599999999, 
1843.56864, 
