time; apparent
1636630418.8631756; 39.07584; 
1636630418.9650316; 36.864; 
1636630419.0669088; 37.23264; 
1636630419.1692069; 36.864; 
1636630419.2710686; 36.49536; 
1636630419.3733408; 36.864; 
1636630419.4751997; 36.864; 
1636630419.5770724; 36.49536; 
1636630419.679358; 37.23264; 
1636630419.781639; 36.864; 
1636630419.8926444; 40.18175999999999; 
1636630419.9944956; 36.864; 
1636630420.0969162; 36.49536; 
1636630420.1987967; 36.864; 
1636630420.3011072; 37.23264; 
1636630420.4029965; 36.864; 
1636630420.5049398; 36.864; 
1636630420.6072376; 36.864; 
1636630420.7091334; 36.864; 
1636630420.811445; 36.49536; 
1636630420.920214; 39.44447999999999; 
1636630421.0221272; 36.864; 
1636630421.124484; 37.23264; 
1636630421.2263908; 36.864; 
1636630421.328707; 36.864; 
1636630421.430613; 36.49536; 
1636630421.5329168; 36.864; 
1636630421.6348703; 36.49536; 
1636630421.73721; 36.49536; 
1636630421.8391216; 36.49536; 
1636630421.9503045; 40.18175999999999; 
1636630422.05223; 36.49536; 
1636630422.1541219; 36.49536; 
1636630422.2559915; 36.49536; 
1636630422.357861; 36.49536; 
1636630422.4597266; 36.49536; 
1636630422.5615904; 36.49536; 
1636630422.6634452; 36.864; 
1636630422.765267; 36.864; 
1636630422.86712; 36.49536; 
1636630422.9759192; 39.44447999999999; 
1636630423.0778193; 36.49536; 
1636630423.1797261; 36.49536; 
1636630423.2815552; 36.864; 
1636630423.3834004; 36.49536; 
1636630423.4852655; 36.864; 
1636630423.5871181; 36.864; 
1636630423.6889694; 36.49536; 
1636630423.7908351; 36.864; 
1636630423.8926985; 36.49536; 
1636630424.003505; 39.81312; 
1636630424.1053796; 36.864; 
1636630424.2072387; 36.49536; 
1636630424.3090935; 36.864; 
1636630424.4109452; 36.49536; 
1636630424.5127983; 36.49536; 
1636630424.6146717; 36.49536; 
1636630424.7165143; 36.12672; 
1636630424.8184364; 36.49536; 
1636630424.920766; 36.864; 
1636630425.0297277; 39.07584; 
1636630425.1316068; 36.49536; 
1636630425.2338731; 36.864; 
1636630425.3357568; 36.49536; 
1636630425.4380093; 36.49536; 
1636630425.539872; 36.49536; 
1636630425.6421292; 36.864; 
1636630425.7439926; 36.49536; 
1636630425.8462682; 36.864; 
1636630425.9480846; 36.49536; 
1636630426.058967; 39.44447999999999; 
1636630426.1608906; 36.864; 
1636630426.263163; 36.49536; 
1636630426.365025; 36.864; 
1636630426.4672942; 36.864; 
1636630426.5691636; 36.49536; 
1636630426.671513; 36.864; 
1636630426.7733588; 36.12672; 
1636630426.8756306; 36.49536; 
1636630426.977482; 36.12672; 
1636630427.0885088; 39.81312; 
1636630427.1904204; 36.864; 
1636630427.2922986; 36.49536; 
1636630427.394582; 36.864; 
1636630427.4964418; 36.49536; 
1636630427.598719; 36.12672; 
1636630427.7005665; 36.864; 
1636630427.802428; 36.12672; 
1636630427.9042695; 36.49536; 
1636630428.0061324; 36.864; 
1636630428.1148574; 39.07584; 
1636630428.2167141; 36.864; 
1636630428.3185928; 36.49536; 
1636630428.4208694; 36.49536; 
1636630428.523804; 36.864; 
1636630428.6258712; 36.49536; 
1636630428.728124; 36.49536; 
1636630428.8299792; 36.49536; 
1636630428.9322245; 36.49536; 
1636630429.0340757; 36.49536; 
1636630429.1449277; 39.44447999999999; 
1636630429.246805; 36.49536; 
1636630429.3490732; 36.49536; 
1636630429.450927; 36.49536; 
1636630429.5531945; 36.12672; 
1636630429.6550846; 28.38528; 
1636630429.7573411; 16.5888; 
1636630429.8592012; 8.84736; 
1636630429.9614553; 4.42368; 
1636630430.0633361; 2.21184; 
1636630430.1744094; 0.7372799999999999; 
1636630430.2764215; 0.36863999999999997; 
1636630430.3786976; 1.8431999999999997; 
1636630430.4805565; 1.4745599999999999; 
1636630430.5828557; 1.10592; 
1636630430.6847675; 0.7372799999999999; 
1636630430.787029; 1.10592; 
1636630430.8888848; 0.7372799999999999; 
1636630430.9911392; 0.7372799999999999; 
1636630431.093001; 0.36863999999999997; 
1636630431.2038982; 0.36863999999999997; 
1636630431.3057806; 0.0; 
1636630431.4076366; 0.36863999999999997; 
1636630431.5099325; 1.10592; 
1636630431.6118476; 1.10592; 
1636630431.7148592; 1.10592; 
1636630431.8167794; 0.36863999999999997; 
1636630431.9187117; 0.7372799999999999; 
1636630432.0210555; 1.10592; 
1636630432.123393; 1.10592; 
1636630432.233627; 0.7372799999999999; 
1636630432.3355312; 0.0; 
1636630432.4374123; 0.0; 
1636630432.539292; 0.36863999999999997; 
1636630432.6411734; 0.7372799999999999; 
1636630432.7430532; 0.7372799999999999; 
1636630432.844986; 0.7372799999999999; 
1636630432.9472013; 0.0; 
1636630433.049097; 0.7372799999999999; 
1636630433.1514394; 1.4745599999999999; 
1636630433.2605333; 0.7372799999999999; 
1636630433.3624296; 0.36863999999999997; 
1636630433.4684184; 1.4745599999999999; 
1636630433.57033; 1.10592; 
1636630433.6726394; 1.10592; 
1636630433.77454; 0.7372799999999999; 
1636630433.876867; 1.10592; 
1636630433.9787505; 0.7372799999999999; 
1636630434.0810308; 0.7372799999999999; 
1636630434.1829355; 0.7372799999999999; 
1636630434.293903; 0.7372799999999999; 
1636630434.3958142; 0.0; 
1636630434.4976785; 0.36863999999999997; 
1636630434.5999732; 1.10592; 
1636630434.7018623; 0.7372799999999999; 
1636630434.8041687; 1.10592; 
1636630434.906077; 0.7372799999999999; 
1636630435.0083737; 0.7372799999999999; 
1636630435.1102767; 0.0; 
1636630435.2125683; 0.36863999999999997; 
1636630435.321273; 0.7372799999999999; 
1636630435.423187; 0.36863999999999997; 
1636630435.5251386; 0.36863999999999997; 
1636630435.6274872; 1.10592; 
1636630435.7298326; 0.7372799999999999; 
1636630435.8323078; 1.4745599999999999; 
1636630435.934716; 1.4745599999999999; 
1636630436.0389395; 0.7372799999999999; 
1636630436.1412709; 0.0; 
1636630436.243175; 1.10592; 
1636630436.3540719; 0.36863999999999997; 
1636630436.4559715; 0.36863999999999997; 
1636630436.5582922; 0.7372799999999999; 
1636630436.6602056; 1.10592; 
1636630436.7625258; 1.10592; 
1636630436.8644311; 0.7372799999999999; 
1636630436.9667692; 0.36863999999999997; 
1636630437.0686917; 0.7372799999999999; 
1636630437.1710227; 0.36863999999999997; 
1636630437.2729287; 0.36863999999999997; 
1636630437.383919; 0.0; 
1636630437.4853904; 0.36863999999999997; 
1636630437.587673; 1.4745599999999999; 
1636630437.6895592; 1.4745599999999999; 
1636630437.7918682; 1.4745599999999999; 
1636630437.8937352; 0.7372799999999999; 
1636630437.996015; 0.7372799999999999; 
1636630438.0978382; 0.7372799999999999; 
1636630438.200128; 0.7372799999999999; 
1636630438.3020024; 0.7372799999999999; 
1636630438.4131932; 0.0; 
1636630438.5151567; 0.36863999999999997; 
1636630438.6170921; 0.7372799999999999; 
1636630438.7194018; 1.4745599999999999; 
1636630438.8213325; 1.10592; 
1636630438.9236605; 1.10592; 
1636630439.0255623; 0.7372799999999999; 
1636630439.1274774; 0.36863999999999997; 
1636630439.22937; 0.36863999999999997; 
1636630439.331244; 1.10592; 
1636630439.4409242; 0.7372799999999999; 
1636630439.5429087; 194.27328000000003; 
1636630439.6448603; 1676.9433599999998; 
1636630439.746762; 1572.2496; 
1636630439.84867; 934.87104; 
1636630439.950572; 503.56224; 
1636630440.052475; 265.4208; 
1636630440.1544023; 139.34592; 
1636630440.2563503; 72.62208000000001; 
1636630440.3582726; 719.58528; 
1636630440.4679205; 1227.9398399999998; 
1636630440.5698504; 1039.9334399999998; 
1636630440.671794; 905.3798400000001; 
1636630440.7741506; 812.8512000000001; 
1636630440.876074; 762.3475199999999; 
1636630440.9793446; 719.21664; 
1636630441.0816758; 701.15328; 
1636630441.1835961; 688.2508799999999; 
1636630441.2859302; 681.6153599999999; 
1636630441.3878531; 675.7171199999999; 
1636630441.4989696; 731.38176; 
1636630441.6004775; 668.71296; 
1636630441.7028465; 671.29344; 
1636630441.804819; 669.4502399999999; 
1636630441.9071507; 670.55616; 
1636630442.009055; 668.71296; 
1636630442.1113813; 670.55616; 
1636630442.2132926; 668.71296; 
1636630442.3156152; 670.1875199999998; 
1636630442.4175365; 668.71296; 
1636630442.5294468; 732.48768; 
1636630442.630922; 666.5011199999999; 
1636630442.733241; 669.8188799999999; 
1636630442.8351567; 667.2384; 
1636630442.9370668; 667.2384; 
1636630443.0389678; 666.8697599999999; 
1636630443.1408787; 666.8697599999999; 
1636630443.2427711; 667.2384; 
1636630443.3447483; 668.71296; 
1636630443.4470823; 669.8188799999999; 
1636630443.5562403; 715.1615999999999; 
1636630443.6615355; 688.9881599999999; 
1636630443.763412; 666.5011199999999; 
1636630443.8652813; 667.2384; 
1636630443.9675493; 668.34432; 
1636630444.069427; 667.60704; 
1636630444.1716955; 669.4502399999999; 
1636630444.2735636; 667.60704; 
1636630444.3758502; 669.4502399999999; 
1636630444.477714; 666.8697599999999; 
1636630444.5867052; 712.94976; 
1636630444.6885777; 666.8697599999999; 
1636630444.7904556; 667.2384; 
1636630444.892727; 668.71296; 
1636630444.9946468; 666.8697599999999; 
1636630445.0965643; 667.2384; 
1636630445.1988873; 669.0816000000001; 
1636630445.3007936; 665.76384; 
1636630445.4027088; 666.13248; 
1636630445.50514; 684.93312; 
1636630445.6185296; 724.3775999999999; 
1636630445.7204232; 665.3952; 
1636630445.822283; 664.65792; 
1636630445.9241543; 665.02656; 
1636630446.0260348; 665.02656; 
1636630446.127903; 665.02656; 
1636630446.229759; 665.02656; 
1636630446.3316245; 664.65792; 
1636630446.433478; 664.65792; 
1636630446.535346; 664.28928; 
1636630446.6455803; 718.47936; 
1636630446.7474442; 663.5519999999999; 
1636630446.8493752; 664.65792; 
1636630446.9517133; 666.5011199999999; 
1636630447.0536165; 663.5519999999999; 
1636630447.1555338; 663.5519999999999; 
1636630447.257444; 663.5519999999999; 
1636630447.3593755; 664.28928; 
1636630447.4617293; 665.3952; 
1636630447.5636237; 662.8147200000001; 
1636630447.6740482; 718.47936; 
1636630447.7759347; 663.18336; 
1636630447.8778083; 663.5519999999999; 
1636630447.9800797; 665.02656; 
1636630448.0819347; 663.5519999999999; 
1636630448.1842246; 665.76384; 
1636630448.2865133; 665.3952; 
1636630448.3887846; 665.02656; 
1636630448.4910543; 665.02656; 
1636630448.5937016; 666.8697599999999; 
1636630448.7108169; 760.50432; 
1636630448.8127286; 674.97984; 
1636630448.9170191; 665.02656; 
1636630449.0193422; 663.92064; 
1636630449.1212585; 662.4460799999999; 
1636630449.2236247; 665.02656; 
1636630449.3259761; 665.02656; 
1636630449.4283116; 663.92064; 
1636630449.5302136; 662.4460799999999; 
1636630449.6325378; 663.5519999999999; 
1636630449.743731; 721.79712; 
1636630449.845658; 662.07744; 
1636630449.9480066; 663.92064; 
1636630450.0503273; 663.18336; 
1636630450.1522527; 661.7087999999999; 
1636630450.2545946; 663.92064; 
1636630450.356944; 663.5519999999999; 
1636630450.4592898; 663.18336; 
1636630450.5612202; 660.9715199999999; 
1636630450.6635208; 662.07744; 
1636630450.7741861; 716.63616; 
1636630450.8761241; 660.23424; 
1636630450.9784405; 661.34016; 
1636630451.0802858; 658.75968; 
1636630451.182197; 659.8656000000001; 
1636630451.2845216; 661.34016; 
1636630451.3864384; 660.23424; 
1636630451.4887478; 661.7087999999999; 
1636630451.5906677; 659.8656000000001; 
1636630451.693008; 661.34016; 
1636630451.8028204; 710.0006400000001; 
1636630451.9047694; 659.12832; 
1636630452.0067112; 659.49696; 
1636630452.1090522; 660.9715199999999; 
1636630452.210972; 659.8656000000001; 
1636630452.3132963; 661.34016; 
1636630452.415645; 660.9715199999999; 
1636630452.5179856; 660.9715199999999; 
1636630452.6203487; 660.6028799999999; 
1636630452.7226977; 660.23424; 
1636630452.8325467; 708.8947199999999; 
1636630452.934509; 658.75968; 
1636630453.0368326; 659.49696; 
1636630453.1387577; 658.0224; 
1636630453.241078; 659.12832; 
1636630453.342987; 657.65376; 
1636630453.4449403; 658.0224; 
1636630453.5468023; 657.65376; 
1636630453.6487038; 657.65376; 
1636630453.750607; 658.39104; 
1636630453.8602529; 707.7887999999999; 
1636630453.9617739; 656.5478400000001; 
1636630454.0640724; 660.23424; 
1636630454.1660044; 658.75968; 
1636630454.2683315; 660.6028799999999; 
1636630454.370255; 658.75968; 
1636630454.4725878; 660.23424; 
1636630454.574517; 658.75968; 
1636630454.6768503; 659.8656000000001; 
1636630454.7787669; 658.0224; 
1636630454.8899481; 717.0048; 
1636630454.99183; 658.75968; 
1636630455.0937345; 658.75968; 
1636630455.196061; 660.6028799999999; 
1636630455.2979476; 658.75968; 
1636630455.400259; 660.23424; 
1636630455.5021453; 658.39104; 
1636630455.6044858; 659.8656000000001; 
1636630455.7063856; 658.39104; 
1636630455.80872; 659.49696; 
1636630455.9192092; 712.5811199999999; 
1636630456.0211039; 657.2851199999999; 
1636630456.1230175; 657.65376; 
1636630456.225465; 678.2975999999999; 
1636630456.330203; 657.2851199999999; 
1636630456.4324887; 659.12832; 
1636630456.534374; 657.2851199999999; 
1636630456.6367297; 658.39104; 
1636630456.7388918; 658.75968; 
1636630456.841499; 660.23424; 
1636630456.9518538; 710.73792; 
1636630457.0537703; 656.5478400000001; 
1636630457.1560912; 657.65376; 
1636630457.2579658; 655.4419199999999; 
1636630457.360249; 656.91648; 
1636630457.4621298; 655.4419199999999; 
1636630457.5648339; 660.23424; 
1636630457.6669922; 657.65376; 
1636630457.769612; 659.49696; 
1636630457.871756; 657.2851199999999; 
1636630457.9838333; 720.6912; 
1636630458.0857694; 656.91648; 
1636630458.188106; 658.75968; 
1636630458.2900198; 655.81056; 
1636630458.3923666; 656.91648; 
1636630458.4942799; 654.7046399999999; 
1636630458.596195; 655.81056; 
1636630458.6989048; 659.8656000000001; 
1636630458.8007915; 655.81056; 
1636630458.9030921; 658.0224; 
1636630459.0123737; 703.3651199999999; 
1636630459.1142728; 655.4419199999999; 
1636630459.216195; 655.4419199999999; 
1636630459.3185134; 657.2851199999999; 
1636630459.4204273; 655.81056; 
1636630459.5227365; 657.65376; 
1636630459.624707; 656.5478400000001; 
1636630459.72704; 658.39104; 
1636630459.8293452; 657.2851199999999; 
1636630459.9312387; 655.81056; 
1636630460.042465; 733.5935999999999; 
1636630460.1472661; 655.81056; 
1636630460.249558; 660.6028799999999; 
1636630460.351955; 655.4419199999999; 
1636630460.4542494; 623.73888; 
1636630460.5561512; 412.50816; 
1636630460.6584744; 227.08224; 
1636630460.7603714; 119.80799999999999; 
1636630460.8626842; 62.668800000000005; 
1636630460.9646008; 32.80896; 
1636630461.0758774; 18.432; 
1636630461.1777756; 8.47872; 
1636630461.2800286; 4.792319999999999; 
1636630461.3819628; 2.5804799999999997; 
1636630461.4843004; 1.8431999999999997; 
1636630461.5862234; 0.7372799999999999; 
1636630461.6885612; 1.10592; 
1636630461.7904768; 1.10592; 
1636630461.8928232; 0.7372799999999999; 
1636630461.9948072; 0.7372799999999999; 
1636630462.1038418; 0.36863999999999997; 
1636630462.2057593; 0.7372799999999999; 
1636630462.307692; 0.7372799999999999; 
1636630462.409626; 1.10592; 
1636630462.511938; 1.4745599999999999; 
1636630462.6138566; 0.7372799999999999; 
1636630462.7161853; 1.10592; 
1636630462.8180935; 0.36863999999999997; 
1636630462.9204292; 0.7372799999999999; 
1636630463.022334; 0.7372799999999999; 
1636630463.1331613; 0.7372799999999999; 
1636630463.235095; 0.0; 
1636630463.3369923; 0.0; 
1636630463.438906; 0.0; 
1636630463.5412252; 0.7372799999999999; 
1636630463.6431477; 1.10592; 
1636630463.7455142; 1.4745599999999999; 
1636630463.8474307; 0.7372799999999999; 
1636630463.9498007; 0.7372799999999999; 
1636630464.0517042; 0.7372799999999999; 
1636630464.1630373; 0.7372799999999999; 
1636630464.264968; 0.0; 
1636630464.366842; 0.36863999999999997; 
1636630464.4691143; 1.4745599999999999; 
1636630464.5709867; 1.10592; 
1636630464.6732597; 1.10592; 
1636630464.7751367; 0.36863999999999997; 
1636630464.8774114; 0.7372799999999999; 
1636630464.9792473; 0.36863999999999997; 
1636630465.0815074; 0.36863999999999997; 
1636630465.190683; 0.36863999999999997; 
1636630465.2925706; 0.0; 
1636630465.394589; 1.10592; 
1636630465.496896; 1.10592; 
1636630465.5992167; 1.4745599999999999; 
1636630465.7016804; 0.7372799999999999; 
1636630465.8036528; 0.0; 
1636630465.9055724; 0.36863999999999997; 
1636630466.0092857; 0.7372799999999999; 
1636630466.1112063; 0.0; 
1636630466.2205057; 0.0; 
1636630466.3223853; 0.36863999999999997; 
1636630466.4247258; 0.36863999999999997; 
1636630466.5271547; 1.10592; 
1636630466.6290083; 2.5804799999999997; 
1636630466.7308495; 2.21184; 
1636630466.8327138; 2.21184; 
1636630466.9346461; 2.21184; 
1636630467.0369406; 1.8431999999999997; 
1636630467.1388614; 1.10592; 
1636630467.2515848; 0.7372799999999999; 
1636630467.353784; 0.36863999999999997; 
1636630467.4564748; 0.7372799999999999; 
1636630467.5586576; 1.10592; 
1636630467.6613317; 0.7372799999999999; 
1636630467.7634823; 0.7372799999999999; 
1636630467.8661535; 0.36863999999999997; 
1636630467.9683552; 0.7372799999999999; 
1636630468.071011; 0.7372799999999999; 
1636630468.1732132; 0.36863999999999997; 
1636630468.2856047; 1.4745599999999999; 
1636630468.3878026; 0.0; 
1636630468.490005; 0.7372799999999999; 
1636630468.592681; 1.10592; 
1636630468.6949248; 1.10592; 
1636630468.7975984; 0.7372799999999999; 
1636630468.8997724; 0.36863999999999997; 
1636630469.0024474; 0.0; 
1636630469.1046972; 0.0; 
1636630469.2073781; 1.10592; 
1636630469.3174765; 0.7372799999999999; 
1636630469.4194021; 0.0; 
1636630469.5213044; 0.0; 
1636630469.623223; 1.4745599999999999; 
1636630469.7255862; 1.10592; 
1636630469.8279142; 0.7372799999999999; 
1636630469.930052; 0.36863999999999997; 
1636630470.0323822; 0.7372799999999999; 
1636630470.1348069; 1.10592; 
1636630470.2371395; 0.7372799999999999; 
1636630470.347583; 0.0; 
1636630470.4494984; 0.0; 
1636630470.5518234; 0.7372799999999999; 
1636630470.6537373; 1.10592; 
1636630470.7560654; 0.36863999999999997; 
1636630470.8579707; 0.7372799999999999; 
1636630470.9602947; 0.36863999999999997; 
1636630471.062207; 0.36863999999999997; 
1636630471.1645217; 0.36863999999999997; 
1636630471.2664187; 0.36863999999999997; 
1636630471.3753872; 1.10592; 
1636630471.4773278; 0.36863999999999997; 
1636630471.5796201; 0.7372799999999999; 
1636630471.6815555; 0.0; 
1636630471.7838755; 1.4745599999999999; 
1636630471.8857954; 1.10592; 
1636630471.9881196; 1.10592; 
1636630472.0900378; 0.7372799999999999; 
1636630472.1923776; 0.36863999999999997; 
1636630472.2942848; 0.0; 
1636630472.4059472; 0.36863999999999997; 
1636630472.5078766; 12.902399999999998; 
1636630472.6102114; 445.68575999999996; 
1636630472.712117; 711.4752; 
1636630472.8144364; 786.6777599999998; 
1636630472.9163888; 805.1097599999999; 
1636630473.0187247; 812.4825599999999; 
1636630473.1206362; 811.37664; 
1636630473.2225547; 812.8512000000001; 
1636630473.3249385; 815.8003199999999; 
1636630473.4344347; 874.04544; 
1636630473.5364296; 813.5884799999999; 
1636630473.6383991; 813.95712; 
1636630473.7407537; 815.8003199999999; 
1636630473.8426652; 813.95712; 
1636630473.945058; 816.1689600000001; 
1636630474.0469565; 813.95712; 
1636630474.149283; 816.5376; 
1636630474.2511988; 814.32576; 
1636630474.3535156; 816.1689600000001; 
1636630474.4623551; 868.8844799999999; 
1636630474.5642707; 813.95712; 
1636630474.6662116; 825.3849600000001; 
1636630474.7695525; 814.6944; 
1636630474.8718863; 817.2748799999999; 
1636630474.9742365; 817.2748799999999; 
1636630475.0765862; 816.5376; 
1636630475.1785054; 814.32576; 
1636630475.280848; 816.5376; 
1636630475.3827744; 814.32576; 
1636630475.4923897; 874.78272; 
1636630475.5943153; 814.6944; 
1636630475.696656; 816.1689600000001; 
1636630475.798571; 813.5884799999999; 
1636630475.9009027; 815.43168; 
1636630476.0028155; 813.21984; 
1636630476.1051898; 816.1689600000001; 
1636630476.2071078; 813.5884799999999; 
1636630476.3094406; 815.43168; 
1636630476.4113507; 813.5884799999999; 
1636630476.5225394; 885.84192; 
1636630476.6240418; 810.6393599999999; 
1636630476.7264333; 815.8003199999999; 
1636630476.82835; 813.5884799999999; 
1636630476.9306643; 815.43168; 
1636630477.0325792; 813.5884799999999; 
1636630477.1349673; 815.8003199999999; 
1636630477.2368915; 813.21984; 
1636630477.339221; 815.06304; 
1636630477.4411454; 813.21984; 
1636630477.5523674; 885.84192; 
1636630477.6542964; 813.21984; 
1636630477.7566185; 815.06304; 
1636630477.8585215; 812.4825599999999; 
1636630477.9608474; 815.06304; 
1636630478.0627286; 812.4825599999999; 
1636630478.1651125; 815.06304; 
1636630478.2670324; 812.8512000000001; 
1636630478.3693485; 814.32576; 
1636630478.4712627; 812.8512000000001; 
1636630478.5824249; 885.47328; 
1636630478.6843371; 812.11392; 
1636630478.7862475; 813.21984; 
1636630478.8885813; 815.06304; 
1636630478.9904952; 813.21984; 
1636630479.0928123; 814.6944; 
1636630479.1947792; 813.5884799999999; 
1636630479.2970946; 814.6944; 
1636630479.3990154; 812.8512000000001; 
1636630479.5013518; 815.06304; 
1636630479.610255; 868.51584; 
1636630479.712504; 814.32576; 
1636630479.814393; 813.5884799999999; 
1636630479.9168906; 836.07552; 
1636630480.0215907; 815.8003199999999; 
1636630480.1236322; 812.8512000000001; 
1636630480.22593; 815.06304; 
1636630480.3278058; 812.4825599999999; 
1636630480.4300685; 814.6944; 
1636630480.5319278; 812.4825599999999; 
1636630480.643051; 884.736; 
1636630480.7450154; 813.21984; 
1636630480.8472989; 814.32576; 
1636630480.9491837; 813.21984; 
1636630481.0514646; 814.6944; 
1636630481.1533394; 812.8512000000001; 
1636630481.2556162; 815.06304; 
1636630481.3574812; 812.8512000000001; 
1636630481.4597433; 815.06304; 
1636630481.5617156; 813.5884799999999; 
1636630481.6755824; 907.59168; 
1636630481.777531; 813.21984; 
1636630481.8827991; 839.76192; 
1636630481.9851575; 815.43168; 
1636630482.0870502; 813.21984; 
1636630482.189348; 815.06304; 
1636630482.2912414; 813.21984; 
1636630482.3935766; 815.43168; 
1636630482.4954183; 812.4825599999999; 
1636630482.5976942; 814.6944; 
1636630482.7074409; 875.52; 
